Time,steps,calories,floors,distance,heart
00:00:00,0,1.154999971,0,0,59
00:01:00,0,1.154999971,0,0,62
00:02:00,0,1.154999971,0,0,62
00:03:00,0,1.154999971,0,0,63
00:04:00,0,1.154999971,0,0,62
00:05:00,0,1.154999971,0,0,63
00:06:00,0,1.154999971,0,0,63
00:07:00,0,1.154999971,0,0,63
00:08:00,0,1.154999971,0,0,63
00:09:00,0,1.154999971,0,0,64
00:10:00,0,1.154999971,0,0,60
00:11:00,0,1.270499945,0,0,61
00:12:00,0,1.154999971,0,0,56
00:13:00,0,1.154999971,0,0,58
00:14:00,0,1.154999971,0,0,61
00:15:00,0,1.154999971,0,0,61
00:16:00,0,1.154999971,0,0,63
00:17:00,0,1.154999971,0,0,62
00:18:00,0,1.154999971,0,0,63
00:19:00,0,1.154999971,0,0,63
00:20:00,0,1.154999971,0,0,65
00:21:00,0,1.154999971,0,0,62
00:22:00,0,1.154999971,0,0,62
00:23:00,0,1.154999971,0,0,63
00:24:00,0,1.154999971,0,0,59
00:25:00,0,1.154999971,0,0,59
00:26:00,0,1.154999971,0,0,58
00:27:00,0,1.154999971,0,0,57
00:28:00,0,1.154999971,0,0,58
00:29:00,0,1.154999971,0,0,58
00:30:00,0,1.154999971,0,0,59
00:31:00,0,1.154999971,0,0,59
00:32:00,0,1.154999971,0,0,58
00:33:00,0,1.154999971,0,0,59
00:34:00,0,1.154999971,0,0,61
00:35:00,0,1.154999971,0,0,60
00:36:00,0,1.154999971,0,0,58
00:37:00,0,1.154999971,0,0,59
00:38:00,0,1.154999971,0,0,59
00:39:00,0,1.154999971,0,0,60
00:40:00,0,1.270499945,0,0,59
00:41:00,0,1.154999971,0,0,56
00:42:00,0,1.154999971,0,0,54
00:43:00,0,1.154999971,0,0,56
00:44:00,0,1.154999971,0,0,56
00:45:00,0,1.154999971,0,0,55
00:46:00,0,1.154999971,0,0,55
00:47:00,0,1.154999971,0,0,54
00:48:00,0,1.154999971,0,0,55
00:49:00,0,1.154999971,0,0,56
00:50:00,0,1.154999971,0,0,55
00:51:00,0,1.154999971,0,0,56
00:52:00,0,1.154999971,0,0,58
00:53:00,0,1.154999971,0,0,55
00:54:00,0,1.154999971,0,0,56
00:55:00,0,1.154999971,0,0,58
00:56:00,0,1.154999971,0,0,61
00:57:00,0,1.154999971,0,0,54
00:58:00,0,1.154999971,0,0,55
00:59:00,0,1.154999971,0,0,56
01:00:00,0,1.154999971,0,0,56
01:01:00,0,1.154999971,0,0,57
01:02:00,0,1.154999971,0,0,57
01:03:00,0,1.154999971,0,0,57
01:04:00,0,1.154999971,0,0,57
01:05:00,0,1.154999971,0,0,59
01:06:00,0,1.154999971,0,0,55
01:07:00,0,1.154999971,0,0,56
01:08:00,0,1.154999971,0,0,56
01:09:00,0,1.154999971,0,0,59
01:10:00,0,1.154999971,0,0,62
01:11:00,0,1.154999971,0,0,62
01:12:00,0,1.154999971,0,0,65
01:13:00,0,1.154999971,0,0,59
01:14:00,0,1.154999971,0,0,61
01:15:00,0,1.154999971,0,0,59
01:16:00,0,1.154999971,0,0,61
01:17:00,0,1.154999971,0,0,61
01:18:00,0,1.154999971,0,0,59
01:19:00,0,1.154999971,0,0,63
01:20:00,0,1.154999971,0,0,58
01:21:00,0,1.154999971,0,0,60
01:22:00,0,1.154999971,0,0,62
01:23:00,0,1.154999971,0,0,56
01:24:00,0,1.154999971,0,0,55
01:25:00,0,1.154999971,0,0,57
01:26:00,0,1.154999971,0,0,59
01:27:00,0,1.154999971,0,0,57
01:28:00,0,1.154999971,0,0,56
01:29:00,0,1.154999971,0,0,56
01:30:00,0,1.154999971,0,0,57
01:31:00,0,1.154999971,0,0,64
01:32:00,0,1.154999971,0,0,56
01:33:00,0,1.154999971,0,0,62
01:34:00,0,1.154999971,0,0,59
01:35:00,0,1.154999971,0,0,52
01:36:00,0,1.154999971,0,0,54
01:37:00,0,1.154999971,0,0,53
01:38:00,0,1.154999971,0,0,54
01:39:00,0,1.154999971,0,0,54
01:40:00,0,1.154999971,0,0,54
01:41:00,0,1.154999971,0,0,54
01:42:00,0,1.154999971,0,0,54
01:43:00,0,1.154999971,0,0,54
01:44:00,0,1.154999971,0,0,55
01:45:00,0,1.154999971,0,0,55
01:46:00,0,1.154999971,0,0,56
01:47:00,0,1.154999971,0,0,56
01:48:00,0,1.154999971,0,0,56
