Time,steps,calories,floors,distance,heart
00:00:00,0,1.154999971,0,0,67
00:01:00,0,1.154999971,0,0,68
00:02:00,0,1.154999971,0,0,67
00:03:00,0,1.154999971,0,0,68
00:04:00,0,1.154999971,0,0,67
00:05:00,0,1.154999971,0,0,67
00:06:00,0,1.154999971,0,0,68
00:07:00,0,1.154999971,0,0,68
00:08:00,0,1.270499945,0,0,68
00:09:00,0,1.154999971,0,0,58
00:10:00,0,1.154999971,0,0,62
00:11:00,0,1.154999971,0,0,64
00:12:00,0,1.154999971,0,0,57
00:13:00,0,1.154999971,0,0,59
00:14:00,0,1.154999971,0,0,57
00:15:00,0,1.154999971,0,0,60
00:16:00,0,1.154999971,0,0,59
00:17:00,0,1.154999971,0,0,58
00:18:00,0,1.154999971,0,0,61
00:19:00,0,1.154999971,0,0,62
00:20:00,0,1.154999971,0,0,59
00:21:00,0,1.154999971,0,0,61
00:22:00,0,1.154999971,0,0,57
00:23:00,0,1.154999971,0,0,56
00:24:00,0,1.154999971,0,0,62
00:25:00,0,1.154999971,0,0,63
00:26:00,0,1.154999971,0,0,61
00:27:00,0,1.154999971,0,0,62
00:28:00,0,1.154999971,0,0,64
00:29:00,0,1.154999971,0,0,62
00:30:00,0,1.154999971,0,0,65
00:31:00,0,1.154999971,0,0,62
00:32:00,0,1.154999971,0,0,61
00:33:00,0,1.154999971,0,0,58
00:34:00,0,1.154999971,0,0,60
00:35:00,0,1.154999971,0,0,61
00:36:00,0,1.154999971,0,0,59
00:37:00,0,1.154999971,0,0,60
00:38:00,0,1.154999971,0,0,61
00:39:00,0,1.154999971,0,0,59
00:40:00,0,1.154999971,0,0,60
00:41:00,0,1.154999971,0,0,60
00:42:00,0,1.154999971,0,0,59
00:43:00,0,1.154999971,0,0,59
00:44:00,0,1.154999971,0,0,61
00:45:00,0,1.154999971,0,0,56
00:46:00,0,1.154999971,0,0,56
00:47:00,0,1.154999971,0,0,60
00:48:00,0,1.154999971,0,0,60
00:49:00,0,1.154999971,0,0,60
00:50:00,0,1.154999971,0,0,61
00:51:00,0,1.154999971,0,0,60
00:52:00,0,1.154999971,0,0,55
00:53:00,0,1.154999971,0,0,53
00:54:00,0,1.154999971,0,0,54
00:55:00,0,1.154999971,0,0,56
00:56:00,0,1.154999971,0,0,57
00:57:00,0,1.154999971,0,0,57
00:58:00,0,1.154999971,0,0,58
00:59:00,0,1.154999971,0,0,57
01:00:00,0,1.154999971,0,0,58
01:01:00,0,1.154999971,0,0,57
01:02:00,0,1.154999971,0,0,59
01:03:00,0,1.154999971,0,0,59
01:04:00,0,1.154999971,0,0,59
01:05:00,0,1.154999971,0,0,58
01:06:00,0,1.154999971,0,0,59
01:07:00,0,1.154999971,0,0,59
01:08:00,0,1.154999971,0,0,58
01:09:00,0,1.154999971,0,0,58
01:10:00,0,1.154999971,0,0,58
01:11:00,0,1.154999971,0,0,61
01:12:00,0,1.154999971,0,0,58
01:13:00,0,1.154999971,0,0,57
01:14:00,0,1.154999971,0,0,57
01:15:00,0,1.154999971,0,0,54
01:16:00,0,1.154999971,0,0,56
01:17:00,0,1.154999971,0,0,58
01:18:00,0,1.154999971,0,0,57
01:19:00,0,1.154999971,0,0,52
01:20:00,0,1.154999971,0,0,58
01:21:00,0,1.154999971,0,0,53
01:22:00,0,1.154999971,0,0,56
01:23:00,0,1.154999971,0,0,54
01:24:00,0,1.154999971,0,0,55
01:25:00,0,1.154999971,0,0,55
01:26:00,0,1.154999971,0,0,55
01:27:00,0,1.154999971,0,0,55
01:28:00,0,1.154999971,0,0,56
01:29:00,0,1.154999971,0,0,55
01:30:00,0,1.154999971,0,0,54
01:31:00,0,1.154999971,0,0,57
01:32:00,0,1.154999971,0,0,63
01:33:00,0,1.154999971,0,0,62
01:34:00,0,1.154999971,0,0,69
01:35:00,0,1.154999971,0,0,65
01:36:00,0,1.154999971,0,0,62
01:37:00,0,1.154999971,0,0,66
01:38:00,0,1.154999971,0,0,65
01:39:00,0,1.154999971,0,0,68
01:40:00,0,1.154999971,0,0,67
01:41:00,0,1.154999971,0,0,68
01:42:00,0,1.154999971,0,0,64
01:43:00,0,1.154999971,0,0,63
01:44:00,0,1.154999971,0,0,58
01:45:00,0,1.154999971,0,0,60
01:46:00,0,1.154999971,0,0,60
01:47:00,0,1.154999971,0,0,61
01:48:00,0,1.154999971,0,0,68
01:49:00,0,1.154999971,0,0,62
01:50:00,0,1.154999971,0,0,61
01:51:00,0,1.154999971,0,0,66
01:52:00,0,1.154999971,0,0,69
01:53:00,0,1.154999971,0,0,67
01:54:00,0,1.154999971,0,0,66
01:55:00,0,1.154999971,0,0,62
01:56:00,0,1.154999971,0,0,62
01:57:00,0,1.154999971,0,0,60
01:58:00,0,1.154999971,0,0,60
01:59:00,0,1.154999971,0,0,60
02:00:00,0,1.154999971,0,0,56
02:01:00,0,1.154999971,0,0,55
02:02:00,0,1.154999971,0,0,55
02:03:00,0,1.154999971,0,0,57
02:04:00,0,1.154999971,0,0,56
02:05:00,0,1.154999971,0,0,58
02:06:00,0,1.154999971,0,0,57
02:07:00,0,1.154999971,0,0,56
02:08:00,0,1.154999971,0,0,56
02:09:00,0,1.154999971,0,0,55
02:10:00,0,1.154999971,0,0,55
02:11:00,0,1.154999971,0,0,57
02:12:00,0,1.154999971,0,0,57
02:13:00,0,1.154999971,0,0,55
02:14:00,0,1.154999971,0,0,56
02:15:00,0,1.154999971,0,0,54
02:16:00,0,1.154999971,0,0,55
02:17:00,0,1.154999971,0,0,55
02:18:00,0,1.154999971,0,0,57
02:19:00,0,1.154999971,0,0,55
02:20:00,0,1.154999971,0,0,57
02:21:00,0,1.154999971,0,0,58
02:22:00,0,1.154999971,0,0,58
02:23:00,0,1.154999971,0,0,57
02:24:00,0,1.154999971,0,0,58
02:25:00,0,1.154999971,0,0,59
02:26:00,0,1.154999971,0,0,59
02:27:00,0,1.154999971,0,0,58
02:28:00,0,1.154999971,0,0,58
02:29:00,0,1.154999971,0,0,59
