Time,steps,calories,floors,distance,heart
07:43:00,0,1.153599977,0,0,59
07:44:00,0,1.153599977,0,0,60
07:45:00,0,1.153599977,0,0,57
07:46:00,0,1.153599977,0,0,60
07:47:00,0,1.153599977,0,0,58
07:48:00,0,1.153599977,0,0,59
07:49:00,0,1.153599977,0,0,59
07:50:00,0,1.153599977,0,0,59
07:51:00,0,1.153599977,0,0,59
07:52:00,0,1.153599977,0,0,60
07:53:00,0,1.153599977,0,0,60
07:54:00,0,1.153599977,0,0,60
07:55:00,0,1.153599977,0,0,60
07:56:00,0,1.153599977,0,0,61
07:57:00,0,1.153599977,0,0,62
07:58:00,0,1.153599977,0,0,62
07:59:00,0,1.153599977,0,0,59
08:00:00,0,1.153599977,0,0,60
08:01:00,0,1.153599977,0,0,59
08:02:00,0,1.153599977,0,0,57
08:03:00,0,1.153599977,0,0,53
08:04:00,0,1.153599977,0,0,56
08:05:00,0,1.268959999,0,0,59
08:06:00,0,1.153599977,0,0,55
08:07:00,0,1.153599977,0,0,57
08:08:00,0,1.153599977,0,0,54
08:09:00,0,1.153599977,0,0,55
08:10:00,0,1.153599977,0,0,58
08:11:00,0,1.153599977,0,0,56
08:12:00,0,1.153599977,0,0,56
08:13:00,0,1.153599977,0,0,59
08:14:00,0,1.153599977,0,0,57
08:15:00,0,1.153599977,0,0,57
08:16:00,0,1.153599977,0,0,59
08:17:00,0,1.153599977,0,0,58
08:18:00,0,1.153599977,0,0,58
08:19:00,0,1.153599977,0,0,60
08:20:00,0,1.153599977,0,0,57
08:21:00,0,1.153599977,0,0,59
08:22:00,0,1.153599977,0,0,59
08:23:00,0,1.153599977,0,0,60
08:24:00,0,1.153599977,0,0,59
08:25:00,0,1.153599977,0,0,60
08:26:00,0,1.153599977,0,0,58
08:27:00,0,1.153599977,0,0,59
08:28:00,0,1.153599977,0,0,61
08:29:00,0,1.153599977,0,0,58
08:30:00,0,1.153599977,0,0,59
08:31:00,0,1.153599977,0,0,58
08:32:00,0,1.153599977,0,0,58
08:33:00,0,1.153599977,0,0,59
08:34:00,0,1.153599977,0,0,58
08:35:00,0,1.153599977,0,0,59
08:36:00,0,1.153599977,0,0,59
08:37:00,0,1.153599977,0,0,61
08:38:00,0,1.153599977,0,0,61
08:39:00,0,1.153599977,0,0,61
08:40:00,0,1.153599977,0,0,61
08:41:00,0,1.153599977,0,0,64
08:42:00,0,1.384320021,0,0,72
