calories,distance,floors,heart,interval in seconds,newtime,nntime,rrmedfilt,steps,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF,HR
4.911900043,0.07829999924,0.0,95.0,0.598163265306,519240.44898,519240.44898,597.285714286,111.0,0.979592,0.598938,0.0316459,0.021955,0.0212766,0.00101989,0.00101989,0.0,0.0,0.0,,95.0
4.911900043,0.07829999924,0.0,95.0,0.664488888889,539437.955556,539437.955556,664.0,111.0,0.977778,0.665364,0.0423128,0.0191044,0.0,0.00180615,0.00180615,0.0,0.0,0.0,,95.0
6.5383209513,0.076427906404,0.0,97.1395348837,0.733488372093,559840.906977,559840.906977,731.395348837,108.325581395,0.976744,0.735429,0.0394778,0.0274453,0.0243902,0.00155828,0.00155828,0.0,0.0,0.0,,97.1395348837
7.952600002,0.07479999959,0.0,99.0,0.725534883721,580453.372093,580453.372093,723.604651163,106.0,0.976744,0.725429,0.0419263,0.0314546,0.0731707,0.00162983,0.00162983,0.0,0.0,0.0,,99.0
7.952600002,0.07479999959,0.0,99.0,0.685,600815.133333,600815.133333,683.355555556,106.0,0.977778,0.684,0.0406968,0.026841,0.0232558,0.00160224,0.00160224,0.0,0.0,0.0,,99.0
7.41203122636,0.078440000942,0.0,101.311111111,0.678822222222,621138.444444,621138.444444,677.066666667,111.2,0.977778,0.679477,0.0365205,0.0266113,0.0697674,0.00125158,0.00125158,0.0,0.0,0.0,,101.311111111
7.017000198,0.08110000193,0.0,103.0,0.673956521739,641638.065217,641638.065217,672.956521739,115.0,0.978261,0.673867,0.0433289,0.0341843,0.136364,0.00182727,0.00182727,0.0,0.0,0.0,,103.0
7.017000198,0.08110000193,0.0,103.0,0.698651162791,661871.72093,661871.72093,698.395348837,115.0,0.976744,0.699738,0.0394981,0.0282381,0.0731707,0.00152721,0.00152721,0.0,0.0,0.0,,103.0
7.87124335243,0.0798217421013,0.608695652174,103.608695652,0.669956521739,682028.304348,682028.304348,669.673913043,113.173913043,0.978261,0.669111,0.0363851,0.0224479,0.0,0.00127404,0.00127404,0.0,0.0,0.0,,103.608695652
8.420399666,0.07900000364,1.0,104.0,0.665422222222,702359.555556,702359.555556,664.0,112.0,0.977778,0.665045,0.0312767,0.0177528,0.0,0.00094289,0.00094289,0.0,0.0,0.0,,104.0
8.420399666,0.07900000364,1.0,104.0,0.57737254902,723029.960784,723029.960784,576.725490196,112.0,0.980392,0.57496,0.0539395,0.0146775,0.0,0.0030414,0.0030414,0.0,0.0,0.0,,104.0
7.84032778752,0.0803020025798,0.38,102.76,0.5751,743108.8,743108.8,572.72,113.86,0.98,0.576204,0.0449685,0.0231093,0.0625,0.00214439,0.00214439,0.0,0.0,0.0,,102.76
7.484799862,0.08110000193,0.0,102.0,0.6108125,763598.791667,763598.791667,611.0,115.0,0.979167,0.611447,0.0309268,0.0253085,0.0869565,0.000926267,0.000926267,0.0,0.0,0.0,,102.0
7.484799862,0.08110000193,0.0,102.0,0.606,783783.9375,783783.9375,607.666666667,115.0,0.979167,0.605702,0.023798,0.0199995,0.0434783,0.000543936,0.000543936,0.0,0.0,0.0,,102.0
7.96195568112,0.0821199989312,0.0,99.28,0.5927,804160.58,804160.58,592.32,116.36,0.98,0.591673,0.0235305,0.0230913,0.0625,0.000557218,0.000557218,0.0,0.0,0.0,,99.28
8.186499596,0.08259999752,0.0,98.0,0.592714285714,824445.081633,824445.081633,589.755102041,117.0,0.979592,0.592354,0.0213307,0.027258,0.106383,0.000453092,0.000453092,0.0,0.0,0.0,,98.0
8.186499596,0.08259999752,0.0,98.0,0.58334,844797.02,844797.02,583.26,117.0,0.98,0.583735,0.0180598,0.0175944,0.0208333,0.000322203,0.000322203,0.0,0.0,0.0,,98.0
7.5315797332,0.081059997527,0.0,100.8,0.573,864972.42,864972.42,570.82,114.9,0.98,0.572449,0.0160092,0.0191257,0.0416667,0.000247098,0.000247098,0.0,0.0,0.0,,100.8
7.250899792,0.08039999753,0.0,102.0,0.58096,885106.92,885106.92,579.62,114.0,0.98,0.581347,0.0195784,0.0226472,0.0416667,0.000381301,0.000381301,0.0,0.0,0.0,,102.0
7.317728364,0.0802571404018,0.0816326530612,101.795918367,0.60393877551,905397.081633,905397.081633,603.0,113.795918367,0.979592,0.60425,0.0290696,0.0227353,0.0212766,0.000841958,0.000841958,0.0,0.0,0.0,,101.795918367
8.43532958936,0.0778680828968,1.44680851064,98.3829787234,0.638680851064,925870.042553,925870.042553,636.595744681,110.382978723,0.978723,0.639239,0.0468027,0.0418022,0.0888889,0.00204097,0.00204097,0.0,0.0,0.0,,98.3829787234
8.888199806,0.07689999789,2.0,97.0,0.6135625,946443.6875,946443.6875,613.5,109.0,0.979167,0.613319,0.0359989,0.0259339,0.0434783,0.00127777,0.00127777,0.0,0.0,0.0,,97.0
9.10410748938,0.0761923056385,2.15384615385,96.8461538462,0.554269230769,966928.192308,966928.192308,554.538461538,108.0,0.980769,0.55349,0.0368247,0.0174057,0.02,0.00140887,0.00140887,0.0,0.0,0.0,,96.8461538462
11.1336397132,0.069539998474,3.6,95.4,0.507290909091,987324.0,987324.0,507.127272727,98.6,0.981818,0.50713,0.0211375,0.0100883,0.0,0.000450358,0.000450358,0.0,0.0,0.0,,95.4
11.69499969,0.06769999862,4.0,95.0,0.457516666667,1007818.2,1007818.2,457.666666667,96.0,0.983333,0.457068,0.0210409,0.0167872,0.0344828,0.000462304,0.000462304,0.0,0.0,0.0,,95.0
11.1970190805,0.0674967729781,3.61290322581,94.2258064516,0.433580645161,1028118.41935,1028118.41935,433.612903226,95.7096774194,0.983871,0.433541,0.0046889,0.0035473,0.0,2.17657e-05,2.17657e-05,0.0,0.0,0.0,,94.2258064516
7.33415254424,0.0659203390437,0.610169491525,88.2203389831,0.463237288136,1048279.67797,1048279.67797,462.508474576,93.4576271186,0.983051,0.463724,0.0297379,0.00933302,0.0,0.000915054,0.000915054,0.0,0.0,0.0,,88.2203389831
6.549200058,0.06560000032,0.0,87.0,0.513444444444,1068701.64815,1068701.64815,512.277777778,93.0,0.981481,0.513774,0.0167626,0.0136318,0.0,0.000283292,0.000283292,0.0,0.0,0.0,,87.0
6.19614342026,0.0612377359879,0.0,86.5471698113,0.542830188679,1088907.75472,1088907.75472,542.886792453,86.8113207547,0.981132,0.54325,0.0387804,0.0187904,0.0196078,0.00147418,0.00147418,0.0,0.0,0.0,,86.5471698113
4.53123907957,0.0406666659514,0.0,84.4117647059,0.584803921569,1109466.52941,1109466.52941,576.333333333,57.6274509804,0.980392,0.58564,0.0965215,0.0882903,0.102041,0.00796353,0.00796353,0.0,0.0,0.0,,84.4117647059
4.210199833,0.03669999912,0.0,84.0,0.616170212766,1129732.02128,1129732.02128,607.340425532,52.0,0.978723,0.618196,0.0919337,0.0920478,0.111111,0.00737652,0.00737652,0.0,0.0,0.0,,84.0
3.74239985839,0.0303173905774,0.0,84.1739130435,0.653173913043,1149352.69565,1149352.69565,652.869565217,42.9565217391,0.978261,0.653444,0.0696565,0.0266488,0.0681818,0.0048963,0.0048963,0.0,0.0,0.0,,84.1739130435
1.95823251337,0.0059744184614,0.0,84.8372093023,0.744674418605,1169753.11628,1169753.11628,739.976744186,8.46511627907,0.976744,0.74469,0.054235,0.0419169,0.097561,0.00281421,0.00281421,0.0,0.0,0.0,,84.8372093023
